material  lattice_constant  bul_modulus  band_gap  rS_A rP_A rS_B rP_B Z_A Z_B HOMO_A LUMO_A EA_A IP_A HOMO_B LUMO_B EA_B IP_B c_A 
SmTiO3  3.85032171  1.2582860709  0.01562786  1.95760 2.71750 1.54120 2.08940 62 22 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.667603032050 -3.667603157952 -0.021725201808 7.552223574011 3.00
SmVO3  3.76627302  1.37917718335  0.01496864  1.95760 2.71750 1.45970 2.04700 62 23 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.798406943350 -4.798407108071 -0.664676976192 7.407416209273 3.00
SmCrO3  3.71854273  1.4367131797  0.00413409  1.95760 2.71750 1.42470 2.01210 62 24 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.733548486143 -4.733548648638 -1.259830231993 6.979022153017 3.00
SmMnO3  3.69237522  1.44680882785  0.00529684  1.95760 2.71750 0.41350 2.18240 62 25 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.333466263373 -0.671345464134 -1.423902065558 6.884430469844 3.00
SmFeO3  3.68031469  1.43190446889  0.01448117  1.95760 2.71750 1.39120 2.20810 62 26 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.836619504771 -3.836619636475 -1.415506591628 7.089031766055 3.00
SmCoO3  3.68255706  1.38774232861  0.00607202  1.95760 2.71750 1.38110 1.65750 62 27 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.347469515837 -3.347469630750 -1.133799031088 7.525127748251 3.00
SmNiO3  3.70405192  1.33755843464  0.01144476  1.95760 2.71750 1.37820 1.61770 62 28 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -2.919817594254 -2.919817694486 -0.680064535054 8.128919800973 3.00
SmCuO3  3.74458305  1.22494672964  0.00705834  1.95760 2.71750 1.23610 2.20480 62 29 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.362985932102 -4.362986081876 -1.554935144418 7.534909454159 3.00
SmZnO3  3.79951275  1.11227229746  0.01187796  1.95760 2.71750 1.11690 1.78990 62 30 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -6.384766005031 -0.880351142307 1.016686332121 9.995763731659 3.00
SmGaO3  3.80326362  1.21654498629  0.06924590  1.95760 2.71750 1.00870 1.37830 62 31 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -2.447267344605 -2.447267428616 -0.221448418066 5.403241923784 3.00
SmGeO3  3.83396173  1.05544975615  0.00659527  1.95760 2.71750 0.92390 1.18940 62 32 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.864142063585 -3.864142196235 -0.978668998444 7.285215454342 3.00
SmZrO3  4.09679974  1.08077171151  0.00559857  1.95760 2.71750 1.67180 2.26450 62 40 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.230129340890 -3.230129451775 -0.047328544585 7.150603804508 3.00
SmNbO3  3.97934095  1.25796552481  0.00719373  1.95760 2.71750 1.58200 2.11090 62 41 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.395561840699 -4.395561991591 -0.969575749518 7.291456922287 3.00
SmMoO3  3.91163064  1.34521169932  0.00055472  1.95760 2.71750 1.55920 2.24600 62 42 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.405289070280 -4.405289221506 -1.713307224028 6.693232569522 3.00
SmTcO3  3.87856888  1.36179647656  0.00238061  1.95760 2.71750 1.58880 2.13150 62 43 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.015504540133 -3.015504643650 -1.275831727848 7.207933304014 3.00
SmRuO3  3.86809702  1.31843402942  0.01595447  1.95760 2.71750 1.55180 2.19700 62 44 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.663439802229 -2.821777985343 -0.586474863883 8.167782092633 3.00
SmRhO3  3.87849452  1.26508006736  0.00318155  1.95760 2.71750 1.51700 2.24450 62 45 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.324078823778 -2.720936056224 -0.649048902331 9.152288883026 3.00
SmPdO3  3.92352308  1.12556072097  0.00476013  1.95760 2.71750 1.48560 2.29200 62 46 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -5.018246293882 -2.610572297189 -0.200021161260 10.166984187162 3.00
SmAgO3  3.98701774  1.00602979492  0.00378942  1.95760 2.71750 1.35140 1.94410 62 47 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.216907058393 -4.216907203152 -1.521159375706 7.251049684650 3.00
SmCdO3  4.06291113  0.879993305202  0.00804898  1.95760 2.71750 1.24890 1.89950 62 48 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -6.023736420579 -0.948499811712 1.046403819836 9.367805294123 3.00
SmSnO3  4.07891851  0.834791740585  0.00582554  1.95760 2.71750 1.07110 1.37380 62 50 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
SmSbO3  4.18347046  0.787857658578  0.00124910  1.95760 2.71750 1.00720 1.25160 62 51 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
SmTaO3  3.97756436  1.31318955759  0.00349378  1.95760 2.71750 1.47300 2.08400 62 73 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
SmWO3  3.92234380  1.40392834859  0.00462631  1.95760 2.71750 1.41610 2.11260 62 74 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
SmPtO3  3.97272239  1.12569413988  0.00667257  1.95760 2.71750 1.33610 1.80090 62 78 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
SmPbO3  4.24791329  0.783865355837  0.00442175  1.95760 2.71750 1.04520 1.42350 62 82 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
SmBiO3  4.32710026  0.764208281414  0.00377799  1.95760 2.71750 0.99410 1.31290 62 83 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
